,year,season,jp_title,img,Japanese,Episodes,Starting,Ending,Producers,Studios,Main Studio,Source,Age Rating,Rating Score,Reviewers,Rating Score Rank,Popularity Rank,Members,Favorites
80,2021,spring,Tokyo Revengers,https://cdn.myanimelist.net/images/anime/1839/122012.jpg,東京リベンジャーズ,24,11 Apr 2021,19 Sep 2021,"Mainichi Broadcasting System, Pony Canyon, Kodansha, AT-X, Ultra Super Pictures, Studio Mausu, Sammy",LIDENFILMS,LIDENFILMS,Manga,R - 17+ (violence & profanity),7.87,731285000000.0,877,105.0,1323564,25254
81,2021,spring,Shadows House,https://cdn.myanimelist.net/images/anime/1424/113342.jpg,シャドーハウス,13,11 Apr 2021,4 Jul 2021,"Aniplex, WOWOW, Tokyo MX, Shueisha, BS Asahi",CloverWorks,CloverWorks,Manga,PG-13 - Teens 13 or older,7.8,106469000000.0,1036,986.0,264266,2196
82,2021,spring,Dragon Quest: Dai no Daibouken (2020),https://cdn.myanimelist.net/images/anime/1499/109126.jpg,ドラゴンクエスト ダイの大冒険,100,3 Oct 2020,22 Oct 2022,"TV Tokyo, Square Enix, Shueisha",Toei Animation,Toei Animation,Manga,PG-13 - Teens 13 or older,7.73,2596225962.0,1218,2613.0,76566,644
83,2021,spring,Tensura Nikki: Tensei shitara Slime Datta Ken,https://cdn.myanimelist.net/images/anime/1458/117607.jpg,転スラ日記 転生したらスライムだった件,12,6 Apr 2021,22 Jun 2021,"Lantis, Kodansha, BS11, Bandai Namco Arts, Micro Magazine Publishing, Bandai Spirits, Sony Music Solutions, ADK Marketing Solutions",8bit,8bit,Manga,PG-13 - Teens 13 or older,7.59,161920000000.0,1617,699.0,360897,2111
84,2021,spring,Mashiro no Oto,https://cdn.myanimelist.net/images/anime/1841/111554.jpg,ましろのおと,12,3 Apr 2021,19 Jun 2021,DMM Music,Shin-Ei Animation,Shin-Ei Animation,Manga,PG-13 - Teens 13 or older,7.53,6240362403.0,1863,1605.0,155022,797
85,2021,spring,Bakuten!!,https://cdn.myanimelist.net/images/anime/1827/113510.jpg,バクテン!!,12,9 Apr 2021,25 Jun 2021,"Aniplex, Dentsu, Animax, Movic, Fuji TV, BS Fuji, Aeon Entertainment",Zexcs,Zexcs,Original,PG-13 - Teens 13 or older,7.49,4052640526.0,1992,2077.0,110530,924
86,2021,spring,Super Cub,https://cdn.myanimelist.net/images/anime/1776/111172.jpg,スーパーカブ,12,7 Apr 2021,23 Jun 2021,"Chiptune, Kadokawa, Bandai Namco Arts",Studio Kai,Studio Kai,Light novel,PG-13 - Teens 13 or older,7.45,4986549865.0,2142,1916.0,122909,1043
87,2021,spring,"Kumo desu ga, Nani ka?",https://cdn.myanimelist.net/images/anime/1593/113724.jpg,蜘蛛ですが、なにか？,24,8 Jan 2021,3 Jul 2021,"Movic, AT-X, Sammy, Crunchyroll, Kadokawa Media House, NTT Plala, Kadokawa",Millepensee,Millepensee,Light novel,PG-13 - Teens 13 or older,7.45,250373000000.0,2154,502.0,473394,4597
88,2021,spring,SSSS.Dynazenon,https://cdn.myanimelist.net/images/anime/1880/113766.jpg,SSSS.DYNAZENON,12,2 Apr 2021,18 Jun 2021,"Mainichi Broadcasting System, Pony Canyon, Tsuburaya Productions, Ultra Super Pictures, Memory-Tech, Good Smile Company, BS11",Trigger,Trigger,Original,PG-13 - Teens 13 or older,7.43,4589545895.0,2241,1732.0,139737,901
89,2021,spring,Tropical-Rouge! Precure,https://cdn.myanimelist.net/images/anime/1184/110907.jpg,トロピカル～ジュ！プリキュア,46,28 Feb 2021,30 Jan 2022,"ABC Animation, ADK Emotions",Toei Animation,Toei Animation,Original,G - All Ages,7.39,45434543.0,2398,5864.0,14126,147
90,2021,spring,Boku no Hero Academia 5th Season,https://cdn.myanimelist.net/images/anime/1911/113611.jpg,僕のヒーローアカデミア,25,27 Mar 2021,25 Sep 2021,"Dentsu, Movic, Sony Music Entertainment, TOHO animation, Shueisha",Bones,Bones,Manga,PG-13 - Teens 13 or older,7.36,647706000000.0,2543,115.0,1259149,10226
91,2021,spring,Seijo no Maryoku wa Bannou desu,https://cdn.myanimelist.net/images/anime/1947/114235.jpg,聖女の魔力は万能です,12,6 Apr 2021,22 Jun 2021,"Lantis, Kadokawa, Bit grooove promotion",Diomedéa,Diomedéa,Light novel,PG-13 - Teens 13 or older,7.31,105419000000.0,2794,1163.0,224092,1292
92,2021,spring,Hige wo Soru. Soshite Joshikousei wo Hirou.,https://cdn.myanimelist.net/images/anime/1146/113477.jpg,ひげを剃る。そして女子高生を拾う。,13,5 Apr 2021,28 Jun 2021,"Toei Video, Pony Canyon, AT-X, Magic Capsule, KlockWorx, Hakuhodo DY Music & Pictures, BS11, Kadokawa, Yomiuri Shimbun, APDREAM, Dream Shift, Bergamo",Project No.9,Project No.9,Light novel,PG-13 - Teens 13 or older,7.27,343249000000.0,3017,357.0,641172,6287
93,2021,spring,Edens Zero,https://cdn.myanimelist.net/images/anime/1011/111811.jpg,EDENS ZERO,25,11 Apr 2021,3 Oct 2021,"Kodansha, Magic Capsule, Nippon Television Music",J.C.Staff,J.C.Staff,Manga,PG-13 - Teens 13 or older,7.26,101148000000.0,3029,953.0,270775,1961
94,2021,spring,Kiratto Pri☆chan Season 3,https://cdn.myanimelist.net/images/anime/1500/105552.jpg,キラッとプリ☆チャン シーズン3,51,5 Apr 2020,30 May 2021,syn Sophia,Tatsunoko Production,Tatsunoko Production,Game,PG - Children,7.23,972972.0,3212,10519.0,3008,11
95,2021,spring,"Ijiranaide, Nagatoro-san",https://cdn.myanimelist.net/images/anime/1900/110097.jpg,イジらないで、長瀞さん,12,11 Apr 2021,27 Jun 2021,"TMS Entertainment, Mainichi Broadcasting System, Kodansha, King Records",Telecom Animation Film,Telecom Animation Film,Web manga,PG-13 - Teens 13 or older,7.22,455946000000.0,3274,238.0,840873,8953
96,2021,spring,"Sentouin, Haken shimasu!",https://cdn.myanimelist.net/images/anime/1444/115118.jpg,戦闘員、派遣します！,12,4 Apr 2021,20 Jun 2021,"Nippon Columbia, Kadokawa",J.C.Staff,J.C.Staff,Light novel,PG-13 - Teens 13 or older,7.14,186661000000.0,3688,623.0,398127,2050
97,2021,spring,Koi to Yobu ni wa Kimochi Warui,https://cdn.myanimelist.net/images/anime/1519/110527.jpg,恋と呼ぶには気持ち悪い,12,5 Apr 2021,14 Jun 2021,"BS Fuji, Hokkaido Cultural Broadcasting, Amusement Media Academy, Ichijinsha, Kanetsu Investment, Sonilude, Toyo Recording, BloomZ, AMG Entertainment, MediaNet Pictures, Christmas Holly, Miyazaki Broadcasting, C-one",Nomad,Nomad,Web manga,PG-13 - Teens 13 or older,7.12,114254000000.0,3800,1038.0,248876,1709
98,2021,spring,Bishounen Tanteidan,https://cdn.myanimelist.net/images/anime/1693/115133.jpg,美少年探偵団,12,11 Apr 2021,27 Jun 2021,"Aniplex, Kodansha, Movic, Sammy, ABC Animation",Shaft,Shaft,Novel,PG-13 - Teens 13 or older,7.08,3344633446.0,3987,2128.0,105775,599
99,2021,spring,Maiko-san Chi no Makanai-san,https://cdn.myanimelist.net/images/anime/1355/111545.jpg,舞妓さんちのまかないさん,12,25 Feb 2021,27 Jan 2022,"NHK, NHK Enterprises",J.C.Staff,J.C.Staff,Manga,PG-13 - Teens 13 or older,7.03,47014701.0,4253,5166.0,19674,68
100,2021,spring,Shakunetsu Kabaddi,https://cdn.myanimelist.net/images/anime/1936/114022.jpg,灼熱カバディ,12,3 Apr 2021,19 Jun 2021,TV Tokyo,TMS Entertainment,TMS Entertainment,Web manga,PG-13 - Teens 13 or older,7.01,4201842018.0,4362,2133.0,105623,749
101,2021,spring,D4DJ Petit Mix,https://cdn.myanimelist.net/images/anime/1089/113814.jpg,ぷっちみく♪,26,5 Feb 2021,30 Jul 2021,"None found, add some","W-Toon Studio, DMM.futureworks",W-Toon Studio,Mixed media,PG-13 - Teens 13 or older,6.98,30183018.0,4474,7611.0,7389,27
102,2021,spring,"Slime Taoshite 300-nen, Shiranai Uchi ni Level Max ni Nattemashita",https://cdn.myanimelist.net/images/anime/1888/133089.jpg,スライム倒して300年、知らないうちにレベルMAXになってました,12,10 Apr 2021,26 Jun 2021,"Square Enix, Movic, AT-X, Nippon Columbia, KlockWorx, Studio Mausu, Bushiroad, Hakuhodo DY Music & Pictures, Medicos Entertainment, BS11, DMM.com, SB Creative",Revoroot,Revoroot,Light novel,PG-13 - Teens 13 or older,6.91,198342000000.0,4765,603.0,411542,2225
103,2021,spring,Shaman King (2021),https://cdn.myanimelist.net/images/anime/1416/113270.jpg,SHAMAN KING,52,1 Apr 2021,21 Apr 2022,TV Tokyo,Bridge,Bridge,Manga,PG-13 - Teens 13 or older,6.9,7711877118.0,4827,946.0,271882,1735
104,2021,spring,Isekai Maou to Shoukan Shoujo no Dorei Majutsu Ω,https://cdn.myanimelist.net/images/anime/1011/113703.jpg,異世界魔王と召喚少女の奴隷魔術Ω,10,9 Apr 2021,11 Jun 2021,"TBS, Kodansha, Half H.P Studio, KlockWorx, 81 Produce, Avex Pictures, Crunchyroll, GREE","Tezuka Productions, Okuruto Noboru",Tezuka Productions,Light novel,PG-13 - Teens 13 or older,6.69,198414000000.0,5958,559.0,439633,2750
105,2021,spring,Godzilla: S.P,https://cdn.myanimelist.net/images/anime/1447/114837.jpg,ゴジラ S.P ＜シンギュラポイント＞,13,1 Apr 2021,24 Jun 2021,"TOHO animation, Toho Music","Bones, Orange",Bones,Original,PG-13 - Teens 13 or older,6.65,3062730627.0,6195,2738.0,71439,389
106,2021,spring,Mars Red,https://cdn.myanimelist.net/images/anime/1212/113448.jpg,MARS RED,13,6 Apr 2021,29 Jun 2021,"VAP, Yomiuri TV Enterprise, Pony Canyon Enterprises, D-techno, Nihon Keizai Koukokusha",Signal.MD,Signal.MD,Other,PG-13 - Teens 13 or older,6.58,3730337303.0,6592,1832.0,129490,597
107,2021,spring,Nanatsu no Taizai: Funnu no Shinpan,https://cdn.myanimelist.net/images/anime/1011/111551.jpg,七つの大罪 憤怒の審判,24,13 Jan 2021,23 Jun 2021,TV Tokyo,Studio Deen,Studio Deen,Manga,PG-13 - Teens 13 or older,6.57,215880000000.0,6673,533.0,451468,1582
108,2021,spring,Aikatsu Planet!,https://cdn.myanimelist.net/images/anime/1319/111189.jpg,アイカツプラネット！,24,10 Jan 2021,27 Jun 2021,Sunrise Music,Bandai Namco Pictures,Bandai Namco Pictures,Game,PG - Children,6.55,12641264.0,6783,9406.0,4256,27
109,2021,spring,Yaku nara Mug Cup mo,https://cdn.myanimelist.net/images/anime/1969/113673.jpg,やくならマグカップも,12,3 Apr 2021,21 Jun 2021,"CBC Television, Planet, Half H.P Studio, Nippon Columbia, 81 Produce, Tokyo MX, BS11, Maho Film, Zipang",Nippon Animation,Nippon Animation,Manga,PG-13 - Teens 13 or older,6.54,1604716047.0,6840,3355.0,48798,135
110,2021,spring,Kyuukyoku Shinka shita Full Dive RPG ga Genjitsu yori mo Kusoge Dattara,https://cdn.myanimelist.net/images/anime/1357/113277.jpg,究極進化したフルダイブRPGが現実よりもクソゲーだったら,12,7 Apr 2021,23 Jun 2021,"AT-X, Sammy, Kadokawa Media House, Kadokawa, Bit grooove promotion",ENGI,ENGI,Light novel,PG-13 - Teens 13 or older,6.47,121291000000.0,7255,988.0,263716,1146
111,2021,spring,"Dragon, Ie wo Kau.",https://cdn.myanimelist.net/images/anime/1876/114021.jpg,ドラゴン、家を買う。,12,4 Apr 2021,20 Jun 2021,"Pony Canyon, Studio Mausu",Signal.MD,Signal.MD,Manga,PG-13 - Teens 13 or older,6.42,2404924049.0,7572,2846.0,66488,208
112,2021,spring,Back Arrow,https://cdn.myanimelist.net/images/anime/1373/111546.jpg,バック・アロウ,24,9 Jan 2021,19 Jun 2021,"Aniplex, Movic, BS11, ABC Animation, Legs, Bandai Spirits",Studio VOLN,Studio VOLN,Original,R+ - Mild Nudity,6.33,1430414304.0,8074,3597.0,43269,103
113,2021,spring,Seven Knights Revolution: Eiyuu no Keishousha,https://cdn.myanimelist.net/images/anime/1079/114017.jpg,セブンナイツ レボリューション -英雄の継承者-,12,5 Apr 2021,21 Jun 2021,"Rakuonsha, TOHO animation","LIDENFILMS, domerica",LIDENFILMS,Game,R - 17+ (violence & profanity),6.3,2384023840.0,8273,2993.0,60795,184
114,2021,spring,Seizei Ganbare! Mahou Shoujo Kurumi 3rd Season,https://cdn.myanimelist.net/images/anime/1097/108552.jpg,せいぜいがんばれ！魔法少女くるみ,25,7 Oct 2020,29 Sep 2021,Lantis,Pie in the sky,Pie in the sky,Original,G - All Ages,6.3,153153.0,8271,13185.0,1333,2
115,2021,spring,Yu☆Gi☆Oh! Sevens,https://cdn.myanimelist.net/images/anime/1148/106883.jpg,遊☆戯☆王 SEVENS,92,4 Apr 2020,27 Mar 2022,"TV Tokyo, Konami, Shueisha, Konami Cross Media NY",Bridge,Bridge,Card game,PG-13 - Teens 13 or older,6.2,49084908.0,8864,5260.0,18794,88
116,2021,spring,Subarashiki Kono Sekai The Animation,https://cdn.myanimelist.net/images/anime/1016/111566.jpg,すばらしきこのせかい The Animation,12,10 Apr 2021,26 Jun 2021,"Dentsu, Square Enix, Mainichi Broadcasting System","Shin-Ei Animation, domerica",Shin-Ei Animation,Game,PG-13 - Teens 13 or older,6.15,2322823228.0,9116,2657.0,74656,329
117,2021,spring,Jouran: The Princess of Snow and Blood,https://cdn.myanimelist.net/images/anime/1289/115673.jpg,擾乱 THE PRINCESS OF SNOW AND BLOOD,12,7 Apr 2021,23 Jun 2021,"Dentsu, Tatsunoko Production, Bushiroad, Nippon Television Network, Bushiroad Music, Sonilude, HJ Holdings, Bushiroad Move",Bakken Record,Bakken Record,Original,R - 17+ (violence & profanity),6.11,3043330433.0,9310,2234.0,98823,382
118,2021,spring,Sayonara Watashi no Cramer,https://cdn.myanimelist.net/images/anime/1155/111437.jpg,さよなら私のクラマー,13,4 Apr 2021,27 Jun 2021,"Kodansha, Toy's Factory, DMM pictures",LIDENFILMS,LIDENFILMS,Manga,PG-13 - Teens 13 or older,6.1,1602616026.0,9371,3556.0,44257,134
119,2021,spring,Osananajimi ga Zettai ni Makenai Love Comedy,https://cdn.myanimelist.net/images/anime/1111/113327.jpg,幼なじみが絶対に負けないラブコメ,12,14 Apr 2021,30 Jun 2021,"AT-X, Delfi Sound, Sun TV, Kadokawa",Doga Kobo,Doga Kobo,Light novel,PG-13 - Teens 13 or older,6.07,123521000000.0,9574,922.0,279689,1658
120,2021,spring,Yuuki Yuuna wa Yuusha de Aru Churutto!,https://cdn.myanimelist.net/images/anime/1827/107735.jpg,結城友奈は勇者である ちゅるっと！,12,10 Apr 2021,26 Jun 2021,Mainichi Broadcasting System,"W-Toon Studio, DMM.futureworks",W-Toon Studio,Game,PG-13 - Teens 13 or older,6.04,16001600.0,9715,7557.0,7524,22
121,2021,spring,Dinosaur Biyori,https://cdn.myanimelist.net/images/anime/1382/116139.jpg,ダイナ荘びより,26,4 Apr 2021,26 Sep 2021,"Aniplex, Sony Music Entertainment, Sony Creative Products",Fanworks,Fanworks,Original,G - All Ages,5.97,323323.0,10049,11633.0,2166,16
122,2021,spring,Cardfight!! Vanguard: overDress,https://cdn.myanimelist.net/images/anime/1520/113748.jpg,カードファイト!! ヴァンガード overDress,12,3 Apr 2021,26 Jun 2021,Bushiroad,"Kinema Citrus, GIFTanimation, Studio Jemi",Kinema Citrus,Original,PG-13 - Teens 13 or older,5.97,56025602.0,10046,5482.0,16842,68
123,2021,spring,Cestvs: The Roman Fighter,https://cdn.myanimelist.net/images/anime/1291/114014.jpg,セスタス-The Roman Fighter-,11,15 Apr 2021,24 Jun 2021,"Hakusensha, Fuji TV, Bandai, Bandai Namco Live Creative, BS Fuji, Hakuhodo DY Media Partners, Bandai Spirits",Bandai Namco Pictures,Bandai Namco Pictures,Manga,PG-13 - Teens 13 or older,5.95,80318031.0,10191,5002.0,21343,86
124,2021,spring,Fairy Ranmaru: Anata no Kokoro Otasuke Shimasu,https://cdn.myanimelist.net/images/anime/1476/114026.jpg,Fairy蘭丸~あなたの心お助けします~,12,8 Apr 2021,24 Jun 2021,Pony Canyon,Studio Comet,Studio Comet,Original,PG-13 - Teens 13 or older,5.91,61316131.0,10383,4575.0,26451,166
125,2021,spring,Mazica Party,https://cdn.myanimelist.net/images/anime/1740/113501.jpg,マジカパーティ,51,4 Apr 2021,27 Mar 2022,"Dentsu, TV Osaka",OLM,OLM,Original,G - All Ages,5.89,263263.0,10490,12206.0,1805,10
126,2021,spring,Blue Reflection Ray,https://cdn.myanimelist.net/images/anime/1634/114551.jpg,BLUE REFLECTION RAY/澪,24,10 Apr 2021,25 Sep 2021,"Mainichi Broadcasting System, Magic Capsule, DMM pictures",J.C.Staff,J.C.Staff,Game,PG-13 - Teens 13 or older,5.86,71507150.0,10643,4198.0,31502,106
127,2021,spring,Rebirth,https://cdn.myanimelist.net/images/anime/1640/115820.jpg,りばあす,48,5 Jan 2020,23 Jun 2021,LIDENFILMS,LIDENFILMS Osaka Studio,LIDENFILMS Osaka Studio,Card game,PG-13 - Teens 13 or older,5.84,937937.0,10723,9188.0,4582,3
128,2021,spring,Okashi na Sabaku no Suna to Manu,https://cdn.myanimelist.net/images/anime/1208/111257.jpg,おかしなさばくのスナとマヌ,50,14 Feb 2021,2 Feb 2022,CHANCE iN,Kachidoki Studio,Kachidoki Studio,Manga,PG - Children,5.71,227227.0,11323,12330.0,1729,6
129,2021,spring,Itazuraguma no Gloomy,https://cdn.myanimelist.net/images/anime/1289/113575.jpg,いたずらぐまのグル～ミ～,12,12 Apr 2021,28 Jun 2021,"Contents Seed, Mixer",NAZ,NAZ,Other,R - 17+ (violence & profanity),5.28,40974097.0,12732,7161.0,8656,44
130,2021,spring,Battle Athletess Daiundoukai ReSTART!,https://cdn.myanimelist.net/images/anime/1752/113795.jpg,バトルアスリーテス 大運動会ReSTART!,12,11 Apr 2021,27 Jun 2021,"TV Asahi, Nippon Columbia, KlockWorx, BS Fuji, Wolfsbane, SUPA LOVE, Starry Cube, TV Asahi Music, tamakoshi, CTW, FUTURE LEAP , AIC RIGHTS",Seven,Seven,Original,PG-13 - Teens 13 or older,5.11,27932793.0,13076,7115.0,8831,13
131,2021,summer,Kingdom 3rd Season,https://cdn.myanimelist.net/images/anime/1443/111830.jpg,キングダム 第3シリーズ,26,6 Apr 2020,17 Oct 2021,Shueisha,"Pierrot, Studio Signpost",Pierrot,Manga,R - 17+ (violence & profanity),8.83,4576645766.0,30,2033.0,113997,2347
132,2021,summer,Fumetsu no Anata e,https://cdn.myanimelist.net/images/anime/1880/118484.jpg,不滅のあなたへ,20,12 Apr 2021,30 Aug 2021,"NHK, Kodansha, NHK Enterprises",Brain's Base,Brain's Base,Manga,R - 17+ (violence & profanity),8.34,390320000000.0,244,199.0,922273,15100
133,2021,summer,Tensei shitara Slime Datta Ken 2nd Season Part 2,https://cdn.myanimelist.net/images/anime/1033/118296.jpg,転生したらスライムだった件,12,6 Jul 2021,21 Sep 2021,"Kodansha, BS11, Bandai Namco Arts, Micro Magazine Publishing, Bandai Spirits, Sony Music Solutions, ADK Marketing Solutions",8bit,8bit,Manga,PG-13 - Teens 13 or older,8.31,482445000000.0,269,240.0,835843,10975
134,2021,summer,Kobayashi-san Chi no Maid Dragon S,https://cdn.myanimelist.net/images/anime/1252/115539.jpg,小林さんちのメイドラゴンS,12,8 Jul 2021,23 Sep 2021,"Lantis, ABC Animation, Heart Company",Kyoto Animation,Kyoto Animation,Manga,PG-13 - Teens 13 or older,8.23,291186000000.0,359,399.0,582231,5788
135,2021,summer,IDOLiSH7 Third Beat!,https://cdn.myanimelist.net/images/anime/1646/115723.jpg,アイドリッシュセブン Third BEAT!,13,4 Jul 2021,26 Sep 2021,Lantis,TROYCA,TROYCA,Game,PG-13 - Teens 13 or older,8.23,83508350.0,365,4708.0,24625,391
136,2021,summer,Mairimashita! Iruma-kun 2nd Season,https://cdn.myanimelist.net/images/anime/1527/113656.jpg,魔入りました！入間くん,21,17 Apr 2021,11 Sep 2021,"NHK, NHK Enterprises",Bandai Namco Pictures,Bandai Namco Pictures,Manga,PG-13 - Teens 13 or older,8.03,171851000000.0,621,735.0,345236,2431
137,2021,summer,Love Live! Superstar!!,https://cdn.myanimelist.net/images/anime/1758/115692.jpg,ラブライブ！スーパースター!!,12,11 Jul 2021,17 Oct 2021,"Kadokawa, Bandai Namco Arts",Sunrise,Sunrise,Other,PG-13 - Teens 13 or older,7.92,2865928659.0,789,2673.0,73961,1123
138,2021,summer,Vanitas no Karte,https://cdn.myanimelist.net/images/anime/1401/118483.jpg,ヴァニタスの手記,12,3 Jul 2021,18 Sep 2021,"Aniplex, Square Enix, Hakuhodo DY Music & Pictures, Contents Seed",Bones,Bones,Manga,R - 17+ (violence & profanity),7.9,234788000000.0,817,404.0,576940,7877
139,2021,summer,Tokyo Revengers,https://cdn.myanimelist.net/images/anime/1839/122012.jpg,東京リベンジャーズ,24,11 Apr 2021,19 Sep 2021,"Mainichi Broadcasting System, Pony Canyon, Kodansha, AT-X, Ultra Super Pictures, Studio Mausu, Sammy",LIDENFILMS,LIDENFILMS,Manga,R - 17+ (violence & profanity),7.87,731285000000.0,877,105.0,1323564,25255
140,2021,summer,Sonny Boy,https://cdn.myanimelist.net/images/anime/1509/117149.jpg,Sonny Boy (サニーボーイ),12,16 Jul 2021,1 Oct 2021,"Shochiku, Marui Group, BS Asahi",Madhouse,Madhouse,Original,PG-13 - Teens 13 or older,7.82,121516000000.0,1000,755.0,339214,7654
141,2021,summer,Dragon Quest: Dai no Daibouken (2020),https://cdn.myanimelist.net/images/anime/1499/109126.jpg,ドラゴンクエスト ダイの大冒険,100,3 Oct 2020,22 Oct 2022,"TV Tokyo, Square Enix, Shueisha",Toei Animation,Toei Animation,Manga,PG-13 - Teens 13 or older,7.73,2596225962.0,1218,2613.0,76566,644
142,2021,summer,Kageki Shoujo!!,https://cdn.myanimelist.net/images/anime/1944/114427.jpg,かげきしょうじょ!!,13,4 Jul 2021,26 Sep 2021,"Hakusensha, King Records",PINE JAM,PINE JAM,Manga,PG-13 - Teens 13 or older,7.72,2803028030.0,1237,2396.0,88045,511
143,2021,summer,Tsuki ga Michibiku Isekai Douchuu,https://cdn.myanimelist.net/images/anime/1950/116474.jpg,月が導く異世界道中,12,7 Jul 2021,22 Sep 2021,"Mainichi Broadcasting System, Nippon Television Network, Tokyo MX, Medicos Entertainment, Nichion, A-Sketch, DMM pictures, BS NTV, AQUA ARIS, NetEase, AlphaPolis",C2C,C2C,Light novel,PG-13 - Teens 13 or older,7.71,266166000000.0,1269,477.0,500510,4451
144,2021,summer,Uramichi Oniisan,https://cdn.myanimelist.net/images/anime/1126/115635.jpg,うらみちお兄さん,13,6 Jul 2021,28 Sep 2021,"WOWOW, Movic, KlockWorx, King Records, Ichijinsha, Marui Group, Bit grooove promotion",Studio Blanc.,Studio Blanc.,Web manga,PG-13 - Teens 13 or older,7.7,9728897288.0,1307,1030.0,251243,2536
