jp_title;char_name;fav;img
Sword Art Online Alternative: Gun Gale Online II;Karen Kohiruimaki (小比類巻 香蓮 / レン);811;https://cdn.myanimelist.net/images/characters/2/350100.jpg
Sword Art Online Alternative: Gun Gale Online II;Pitohui  (プトフーイ);166;https://cdn.myanimelist.net/images/characters/7/564112.jpg
Sword Art Online Alternative: Gun Gale Online II;Miyu Shinohara (篠原美優 / フカ次郎);78;https://cdn.myanimelist.net/images/characters/16/355074.jpg
Sword Art Online Alternative: Gun Gale Online II;Goushi Asougi (阿僧祇豪志 / エム);15;https://cdn.myanimelist.net/images/characters/9/355073.jpg
Sword Art Online Alternative: Gun Gale Online II;Kazuto Kirigaya (桐ヶ谷 和人);40327;https://cdn.myanimelist.net/images/characters/7/204821.jpg
Sword Art Online Alternative: Gun Gale Online II;Mai Kirishima (霧島 舞);5;https://cdn.myanimelist.net/images/characters/3/446575.jpg
Sword Art Online Alternative: Gun Gale Online II;Clarence  (クラレンス);4;https://cdn.myanimelist.net/images/characters/4/391351.jpg
Sword Art Online Alternative: Gun Gale Online II;Risa Kusunoki (楠 リサ / ターニャ);1;https://cdn.myanimelist.net/images/characters/8/565993.jpg
Sword Art Online Alternative: Gun Gale Online II;Saki Nitobe (新渡戸 咲 / エヴァ);1;https://cdn.myanimelist.net/images/characters/7/566756.jpg
Sword Art Online Alternative: Gun Gale Online II;Sam  (サム);0;https://cdn.myanimelist.net/images/characters/16/564093.jpg
Dragon Ball Daima;Gokuu Son (孫 悟空);29144;https://cdn.myanimelist.net/images/characters/15/72546.jpg
Dragon Ball Daima;Higashi no Kaioshin  (東の界王神);39;https://cdn.myanimelist.net/images/characters/3/32340.jpg
Dragon Ball Daima;Glorio  (グロリオ);10;https://cdn.myanimelist.net/images/characters/9/564873.jpg
Dragon Ball Daima;Panzy  (パンジ);9;https://cdn.myanimelist.net/images/characters/9/569165.jpg
Dragon Ball Daima;Vegeta  (ベジータ);20637;https://cdn.myanimelist.net/images/characters/14/86185.jpg
Dragon Ball Daima;Gohan Son (孫 悟飯);7096;https://cdn.myanimelist.net/images/characters/2/72715.jpg
Dragon Ball Daima;Piccolo  (ピッコロ);4540;https://cdn.myanimelist.net/images/characters/8/45628.jpg
Dragon Ball Daima;Trunks  (トランクス);1437;https://cdn.myanimelist.net/images/characters/5/312402.jpg
Dragon Ball Daima;Bulma  (ブルマ);1260;https://cdn.myanimelist.net/images/characters/14/280893.jpg
Dragon Ball Daima;Muten-Roushi  (武天老師 / 亀仙人);1150;https://cdn.myanimelist.net/images/characters/6/359001.jpg
Rekishi ni Nokoru Akujo ni Naru zo;Alicia Williams (アリシア・ウィリアムズ);129;https://cdn.myanimelist.net/images/characters/11/571072.jpg
Rekishi ni Nokoru Akujo ni Naru zo;Duke Seeker (シーカー・デューク);20;https://cdn.myanimelist.net/images/characters/5/549406.jpg
Rekishi ni Nokoru Akujo ni Naru zo;Liz Cather (キャザー・リズ);25;https://cdn.myanimelist.net/images/characters/7/563643.jpg
Rekishi ni Nokoru Akujo ni Naru zo;Jill  (ジル);3;https://cdn.myanimelist.net/images/characters/12/563641.jpg
Rekishi ni Nokoru Akujo ni Naru zo;Mel  (メル);3;https://cdn.myanimelist.net/images/characters/10/569956.jpg
Rekishi ni Nokoru Akujo ni Naru zo;Henry Williams (ウィリアムズ・ヘンリ);2;https://cdn.myanimelist.net/images/characters/6/566448.jpg
Rekishi ni Nokoru Akujo ni Naru zo;Finn Smith (スミス・フィン);1;https://cdn.myanimelist.net/images/characters/7/566445.jpg
Rekishi ni Nokoru Akujo ni Naru zo;Rebecca  (レベッカ);0;https://cdn.myanimelist.net/images/characters/15/568142.jpg
Rekishi ni Nokoru Akujo ni Naru zo;Johnson Neal (ジョンソン・ニール);0;https://cdn.myanimelist.net/images/characters/15/567322.jpg
Rekishi ni Nokoru Akujo ni Naru zo;Marika  (マリカ);0;https://cdn.myanimelist.net/images/characters/11/569960.jpg
Kekkon suru tte, Hontou desu ka;Rika Honjouji (本成寺 莉香);89;https://cdn.myanimelist.net/images/characters/16/563967.jpg
Kekkon suru tte, Hontou desu ka;Takuya Oohara (大原 拓也);9;https://cdn.myanimelist.net/images/characters/10/563965.jpg
Kekkon suru tte, Hontou desu ka;Kama  ;12;https://cdn.myanimelist.net/images/characters/9/571832.jpg
Kekkon suru tte, Hontou desu ka;Kaori  (カオリ);6;https://cdn.myanimelist.net/images/characters/10/569236.jpg
Kekkon suru tte, Hontou desu ka;Hiromi Gonda (権田 広見);3;https://cdn.myanimelist.net/images/characters/16/555360.jpg
Kekkon suru tte, Hontou desu ka;Natsumi Komiya (小宮 夏海);2;https://cdn.myanimelist.net/images/characters/9/489649.jpg
Kekkon suru tte, Hontou desu ka;Asako Kurokawa (黒川 麻子);2;https://cdn.myanimelist.net/images/characters/9/555357.jpg
Kekkon suru tte, Hontou desu ka;Claudia Maria Van Liechteburg (クラウディア);2;https://cdn.myanimelist.net/images/characters/13/567643.jpg
Kekkon suru tte, Hontou desu ka;Izumi Oohara (大原 泉);1;https://cdn.myanimelist.net/images/characters/9/565930.jpg
Kekkon suru tte, Hontou desu ka;Takuya's Grandma  (拓也の祖母);1;https://cdn.myanimelist.net/images/characters/6/565929.jpg
Tensei Kizoku, Kantei Skill de Nariagaru 2nd Season;Charlotte Reis (シャーロット・レイス);36;https://cdn.myanimelist.net/images/characters/13/567051.jpg
Tensei Kizoku, Kantei Skill de Nariagaru 2nd Season;Rietz Muses (リーツ・ミューセス);27;https://cdn.myanimelist.net/images/characters/15/563615.jpg
Tensei Kizoku, Kantei Skill de Nariagaru 2nd Season;Ars Louvent (アルス・ローベント);19;https://cdn.myanimelist.net/images/characters/15/563614.jpg
Tensei Kizoku, Kantei Skill de Nariagaru 2nd Season;Rosell Kischa (ロセル・キーシャ);5;https://cdn.myanimelist.net/images/characters/4/511199.jpg
Tensei Kizoku, Kantei Skill de Nariagaru 2nd Season;Mireille Grangeon (ミレーユ・グランジオン);36;https://cdn.myanimelist.net/images/characters/11/537887.jpg
Tensei Kizoku, Kantei Skill de Nariagaru 2nd Season;Licia Pleide (リシア・プレイド);14;https://cdn.myanimelist.net/images/characters/12/527463.jpg
Tensei Kizoku, Kantei Skill de Nariagaru 2nd Season;Fam  (ファム);9;https://cdn.myanimelist.net/images/characters/9/537888.jpg
Tensei Kizoku, Kantei Skill de Nariagaru 2nd Season;Raven Louvent (レイヴン・ローベント);5;https://cdn.myanimelist.net/images/characters/2/527462.jpg
Tensei Kizoku, Kantei Skill de Nariagaru 2nd Season;Couran Salamakhia (クラン・サレマキア);2;https://cdn.myanimelist.net/images/characters/4/567827.jpg
Tensei Kizoku, Kantei Skill de Nariagaru 2nd Season;Lumeire Pyres (ルメイル・パイレス);2;https://cdn.myanimelist.net/images/characters/3/549040.jpg
Yarinaoshi Reijou wa Ryuutei Heika wo Kouryakuchuu;Jill Savelle (ジル・サーヴェル);35;https://cdn.myanimelist.net/images/characters/9/542811.jpg
Yarinaoshi Reijou wa Ryuutei Heika wo Kouryakuchuu;Hadis Teos Rave (ハディス・テオス・ラーヴェ);27;https://cdn.myanimelist.net/images/characters/8/542810.jpg
Yarinaoshi Reijou wa Ryuutei Heika wo Kouryakuchuu;Camilla  (カミラ);3;https://cdn.myanimelist.net/images/characters/12/552189.jpg
Yarinaoshi Reijou wa Ryuutei Heika wo Kouryakuchuu;Rave  (ラーヴェ);2;https://cdn.myanimelist.net/images/characters/16/569104.jpg
Yarinaoshi Reijou wa Ryuutei Heika wo Kouryakuchuu;Mihari  (ミハリ);1;https://cdn.myanimelist.net/images/characters/10/565868.jpg
Yarinaoshi Reijou wa Ryuutei Heika wo Kouryakuchuu;Hugo  (ヒューゴ);0;https://cdn.myanimelist.net/images/characters/7/565867.jpg
Yarinaoshi Reijou wa Ryuutei Heika wo Kouryakuchuu;Marquess Beil  (ベイル侯爵);0;https://cdn.myanimelist.net/images/characters/8/565607.jpg
Yarinaoshi Reijou wa Ryuutei Heika wo Kouryakuchuu;Goddess Kratos  (女神クレイトス);0;https://cdn.myanimelist.net/images/characters/9/568384.jpg
Yarinaoshi Reijou wa Ryuutei Heika wo Kouryakuchuu;Lawrence Marton (ロレンス・マートン);0;https://cdn.myanimelist.net/images/characters/13/570139.jpg
Yarinaoshi Reijou wa Ryuutei Heika wo Kouryakuchuu;George Teos Rave (ゲオルグ・テオス・ラーヴェ);0;https://cdn.myanimelist.net/images/characters/5/569100.jpg
Ao no Exorcist: Yuki no Hate-hen;Rin Okumura (奥村 燐);13411;https://cdn.myanimelist.net/images/characters/10/114367.jpg
Ao no Exorcist: Yuki no Hate-hen;Yukio Okumura (奥村 雪男);1391;https://cdn.myanimelist.net/images/characters/11/564167.jpg
Ao no Exorcist: Yuki no Hate-hen;Mephisto Pheles (メフィスト・フェレス);2150;https://cdn.myanimelist.net/images/characters/4/564166.jpg
Ao no Exorcist: Yuki no Hate-hen;Kuro  (クロ);973;https://cdn.myanimelist.net/images/characters/3/135279.jpg
Ao no Exorcist: Yuki no Hate-hen;Amaimon  (アマイモン);877;https://cdn.myanimelist.net/images/characters/11/563568.jpg
Ao no Exorcist: Yuki no Hate-hen;Shura Kirigakure (霧隠 シュラ);734;https://cdn.myanimelist.net/images/characters/5/121489.jpg
Ao no Exorcist: Yuki no Hate-hen;Shirou Fujimoto (藤本 獅郎);580;https://cdn.myanimelist.net/images/characters/13/114533.jpg
Ao no Exorcist: Yuki no Hate-hen;Shiemi Moriyama (杜山 しえみ);529;https://cdn.myanimelist.net/images/characters/13/133967.jpg
Ao no Exorcist: Yuki no Hate-hen;Renzou Shima (志摩 廉造);443;https://cdn.myanimelist.net/images/characters/9/118354.jpg
Ao no Exorcist: Yuki no Hate-hen;Ryuuji Suguro (勝呂 竜士);438;https://cdn.myanimelist.net/images/characters/5/563577.jpg
Amagami-san Chi no Enmusubi;Yuna Amagami (甘神 夕奈);211;https://cdn.myanimelist.net/images/characters/14/539455.jpg
Amagami-san Chi no Enmusubi;Asahi Amagami (甘神 朝姫);119;https://cdn.myanimelist.net/images/characters/8/539453.jpg
Amagami-san Chi no Enmusubi;Yae Amagami (甘神 夜重);112;https://cdn.myanimelist.net/images/characters/14/539454.jpg
Amagami-san Chi no Enmusubi;Uryuu Kamihate (上終 瓜生);22;https://cdn.myanimelist.net/images/characters/2/563646.jpg
Amagami-san Chi no Enmusubi;Mahiru Anekouji (姉小路 舞昼);7;https://cdn.myanimelist.net/images/characters/16/563836.jpg
Amagami-san Chi no Enmusubi;Shirahi Tsuruyama (鶴山 白日);6;https://cdn.myanimelist.net/images/characters/10/565406.jpg
Amagami-san Chi no Enmusubi;Yomiko Tsukigami (月神 宵深子);4;https://cdn.myanimelist.net/images/characters/10/562147.jpg
Amagami-san Chi no Enmusubi;Chidori Amagami (甘神 千鳥);1;https://cdn.myanimelist.net/images/characters/10/563701.jpg
Amagami-san Chi no Enmusubi;Chiharu Amagami (甘神 千陽);1;https://cdn.myanimelist.net/images/characters/2/579318.jpg
Amagami-san Chi no Enmusubi;Mitsuko Umenoki (梅ノ木 みつ子);1;https://cdn.myanimelist.net/images/characters/9/562146.jpg
Sayounara Ryuusei, Konnichiwa Jinsei;Celina  (セリナ);15;https://cdn.myanimelist.net/images/characters/13/571206.jpg
Sayounara Ryuusei, Konnichiwa Jinsei;Dolan  (ドラン);5;https://cdn.myanimelist.net/images/characters/10/542361.jpg
Sayounara Ryuusei, Konnichiwa Jinsei;Miu  (ミウ);4;https://cdn.myanimelist.net/images/characters/7/565537.jpg
Sayounara Ryuusei, Konnichiwa Jinsei;Diadora  (ディアドラ);3;https://cdn.myanimelist.net/images/characters/11/574316.jpg
Sayounara Ryuusei, Konnichiwa Jinsei;Christina  (クリスティーナ);2;https://cdn.myanimelist.net/images/characters/9/566647.jpg
Sayounara Ryuusei, Konnichiwa Jinsei;Kalavith  (カラヴィス);1;https://cdn.myanimelist.net/images/characters/5/561280.jpg
Sayounara Ryuusei, Konnichiwa Jinsei;Raffrasia  (ラフラシア);1;https://cdn.myanimelist.net/images/characters/4/567586.jpg
Sayounara Ryuusei, Konnichiwa Jinsei;Mir  (ミル);1;https://cdn.myanimelist.net/images/characters/12/565548.jpg
Sayounara Ryuusei, Konnichiwa Jinsei;Airi  (アイリ);1;https://cdn.myanimelist.net/images/characters/6/572744.jpg
Sayounara Ryuusei, Konnichiwa Jinsei;Olivia  (オリヴィア);0;https://cdn.myanimelist.net/images/characters/14/565539.jpg
Party kara Tsuihou sareta Sono Chiyushi, Jitsu wa Saikyou ni Tsuki;Narsena  (ナルセーナ);7;https://cdn.myanimelist.net/images/characters/8/543227.jpg
Party kara Tsuihou sareta Sono Chiyushi, Jitsu wa Saikyou ni Tsuki;Laust  (ラウスト);2;https://cdn.myanimelist.net/images/characters/13/543228.jpg
Party kara Tsuihou sareta Sono Chiyushi, Jitsu wa Saikyou ni Tsuki;Amherst  (アマースト);1;https://cdn.myanimelist.net/images/characters/14/565575.jpg
Party kara Tsuihou sareta Sono Chiyushi, Jitsu wa Saikyou ni Tsuki;Ralma  (ラルマ);1;https://cdn.myanimelist.net/images/characters/7/557528.jpg
Party kara Tsuihou sareta Sono Chiyushi, Jitsu wa Saikyou ni Tsuki;Hansam  (ハンザム);1;https://cdn.myanimelist.net/images/characters/12/569465.jpg
Party kara Tsuihou sareta Sono Chiyushi, Jitsu wa Saikyou ni Tsuki;Sieg  (ジーク);1;https://cdn.myanimelist.net/images/characters/15/566188.jpg
Party kara Tsuihou sareta Sono Chiyushi, Jitsu wa Saikyou ni Tsuki;Lyra  (ライラ);1;https://cdn.myanimelist.net/images/characters/7/565577.jpg
Party kara Tsuihou sareta Sono Chiyushi, Jitsu wa Saikyou ni Tsuki;Mary  (メアリー);0;https://cdn.myanimelist.net/images/characters/5/564204.jpg
Party kara Tsuihou sareta Sono Chiyushi, Jitsu wa Saikyou ni Tsuki;Marnell  (マーネル);0;https://cdn.myanimelist.net/images/characters/7/566907.jpg
Party kara Tsuihou sareta Sono Chiyushi, Jitsu wa Saikyou ni Tsuki;Keith  (キース);0;https://cdn.myanimelist.net/images/characters/2/569466.jpg
NegaPosi Angler;Takaaki Tsutsujimori (躑躅森 貴明);33;https://cdn.myanimelist.net/images/characters/12/557722.jpg
NegaPosi Angler;Hana Ayukawa (鮎川 ハナ);22;https://cdn.myanimelist.net/images/characters/7/567572.jpg
NegaPosi Angler;Tsunehiro Sasaki (佐々木 常宏);13;https://cdn.myanimelist.net/images/characters/14/567573.jpg
NegaPosi Angler;Ice  (アイス);10;https://cdn.myanimelist.net/images/characters/16/561368.jpg
NegaPosi Angler;Kozue Nishimori (西森こずえ);5;https://cdn.myanimelist.net/images/characters/11/559604.jpg
NegaPosi Angler;Debt Collector Boss  (姉さん);2;https://cdn.myanimelist.net/images/characters/14/570351.jpg
NegaPosi Angler;Fujishiro  (藤代);1;https://cdn.myanimelist.net/images/characters/7/559606.jpg
NegaPosi Angler;Arua  (アルア);1;https://cdn.myanimelist.net/images/characters/3/561369.jpg
NegaPosi Angler;Machida  (町田);1;https://cdn.myanimelist.net/images/characters/12/559605.jpg
NegaPosi Angler;Yuu  (優);0;https://cdn.myanimelist.net/images/characters/5/569214.jpg
Tsuma, Shougakusei ni Naru.;Marika Shiraishi (白石 万理華);9;https://cdn.myanimelist.net/images/characters/10/564257.jpg
Tsuma, Shougakusei ni Naru.;Takae Niijima (新島 貴恵);5;https://cdn.myanimelist.net/images/characters/14/564256.jpg
Tsuma, Shougakusei ni Naru.;Keisuke Niijima (新島 圭介);4;https://cdn.myanimelist.net/images/characters/3/564254.jpg
Tsuma, Shougakusei ni Naru.;Mai Niijima (新島 麻衣);3;https://cdn.myanimelist.net/images/characters/6/567034.jpg
Tsuma, Shougakusei ni Naru.;Chika Shiraishi (白石 千嘉);3;https://cdn.myanimelist.net/images/characters/11/567819.jpg
Tsuma, Shougakusei ni Naru.;Konomi Moriya (守屋 好美);1;https://cdn.myanimelist.net/images/characters/6/564258.jpg
Tsuma, Shougakusei ni Naru.;Renji's Father  (蓮司の父);0;https://cdn.myanimelist.net/images/characters/7/565583.jpg
Tsuma, Shougakusei ni Naru.;Tanaka  (田中);0;https://cdn.myanimelist.net/images/characters/16/565585.jpg
Tsuma, Shougakusei ni Naru.;Hiroki Urakawa (浦川 広樹);0;https://cdn.myanimelist.net/images/characters/15/565586.jpg
Tsuma, Shougakusei ni Naru.;Junko Abe (阿部 順子);0;https://cdn.myanimelist.net/images/characters/6/566294.jpg
Kamonohashi Ron no Kindan Suiri 2nd Season;Ron Kamonohashi (鴨乃橋 ロン);414;https://cdn.myanimelist.net/images/characters/15/529280.jpg
Kamonohashi Ron no Kindan Suiri 2nd Season;Totomaru Isshiki (一色 都々丸);31;https://cdn.myanimelist.net/images/characters/11/516963.jpg
Kamonohashi Ron no Kindan Suiri 2nd Season;Winter Moriarty (ウインター・モリアーティ);15;https://cdn.myanimelist.net/images/characters/16/556827.jpg
Kamonohashi Ron no Kindan Suiri 2nd Season;Spitz Feier (シュピッツ・ファイア);13;https://cdn.myanimelist.net/images/characters/12/516964.jpg
Kamonohashi Ron no Kindan Suiri 2nd Season;Amamiya  (雨宮);10;https://cdn.myanimelist.net/images/characters/10/516965.jpg
Kamonohashi Ron no Kindan Suiri 2nd Season;Mofu Usaki (卯咲 もふ);10;https://cdn.myanimelist.net/images/characters/2/524268.jpg
Kamonohashi Ron no Kindan Suiri 2nd Season;Mylo Moriarty (マイロ・モリアーティ);9;https://cdn.myanimelist.net/images/characters/13/545480.jpg
Kamonohashi Ron no Kindan Suiri 2nd Season;Omito Kawasemi (翡翠 臣疾);9;https://cdn.myanimelist.net/images/characters/9/524269.jpg
Kamonohashi Ron no Kindan Suiri 2nd Season;Chicory Monki (門季 チコリ);1;https://cdn.myanimelist.net/images/characters/14/503005.jpg
Kamonohashi Ron no Kindan Suiri 2nd Season;Eliot Moriarty (エリオツト・モリアーティ);1;https://cdn.myanimelist.net/images/characters/15/468600.jpg
Goukon ni Ittara Onna ga Inakatta Hanashi;Suou  (蘇芳);97;https://cdn.myanimelist.net/images/characters/3/493376.jpg
Goukon ni Ittara Onna ga Inakatta Hanashi;Asagi  (浅葱);62;https://cdn.myanimelist.net/images/characters/12/493381.jpg
Goukon ni Ittara Onna ga Inakatta Hanashi;Fuji  (藤);51;https://cdn.myanimelist.net/images/characters/9/493377.jpg
Goukon ni Ittara Onna ga Inakatta Hanashi;Kohaku  (琥珀);25;https://cdn.myanimelist.net/images/characters/14/493378.jpg
Goukon ni Ittara Onna ga Inakatta Hanashi;Hagi  (萩);6;https://cdn.myanimelist.net/images/characters/12/493380.jpg
Goukon ni Ittara Onna ga Inakatta Hanashi;Tokiwa  (常盤);3;https://cdn.myanimelist.net/images/characters/14/493379.jpg
Goukon ni Ittara Onna ga Inakatta Hanashi;Nadeshiko  (撫子);0;https://cdn.myanimelist.net/images/characters/14/571507.jpg
Goukon ni Ittara Onna ga Inakatta Hanashi;Chigusa  (千草);0;https://cdn.myanimelist.net/images/characters/12/571500.jpg
Goukon ni Ittara Onna ga Inakatta Hanashi;Karasuba  (烏羽);0;https://cdn.myanimelist.net/images/characters/11/571504.jpg
Goukon ni Ittara Onna ga Inakatta Hanashi;Hashibami  (榛);0;https://cdn.myanimelist.net/images/characters/14/571502.jpg
Mecha-ude (TV);Aki Murasame (むらさめ アキ);18;https://cdn.myanimelist.net/images/characters/8/562180.jpg
Mecha-ude (TV);Hikaru Amatsuga (天束 ヒカル);7;https://cdn.myanimelist.net/images/characters/4/562179.jpg
Mecha-ude (TV);Alma  (アルマ);5;https://cdn.myanimelist.net/images/characters/4/411279.jpg
Mecha-ude (TV);Jun Kagami (耶我廻 ジュン);4;https://cdn.myanimelist.net/images/characters/3/562185.jpg
Mecha-ude (TV);Twos  (トゥース);4;https://cdn.myanimelist.net/images/characters/13/565531.jpg
Mecha-ude (TV);Fist  (フィスト);2;https://cdn.myanimelist.net/images/characters/7/562184.jpg
Mecha-ude (TV);Kagemaru  (カゲマル);2;https://cdn.myanimelist.net/images/characters/4/569296.jpg
Mecha-ude (TV);Meru  (メル);1;https://cdn.myanimelist.net/images/characters/10/564100.jpg
Mecha-ude (TV);Toudou  (トウドウ);1;https://cdn.myanimelist.net/images/characters/13/562186.jpg
Mecha-ude (TV);Kayano  (カヤノ);1;https://cdn.myanimelist.net/images/characters/8/566094.jpg
Hoshifuru Oukoku no Nina;Sett  (セト);96;https://cdn.myanimelist.net/images/characters/16/543199.jpg
Hoshifuru Oukoku no Nina;Nina  (ニナ);28;https://cdn.myanimelist.net/images/characters/16/543203.jpg
Hoshifuru Oukoku no Nina;Azure Seth Fortna (アズール・セス・フォルトナ);22;https://cdn.myanimelist.net/images/characters/4/543200.jpg
Hoshifuru Oukoku no Nina;Shigan  (シガン);2;https://cdn.myanimelist.net/images/characters/8/573397.jpg
Hoshifuru Oukoku no Nina;Daitus  (ダイタス);1;https://cdn.myanimelist.net/images/characters/15/557775.jpg
Hoshifuru Oukoku no Nina;Ann  (アン);0;https://cdn.myanimelist.net/images/characters/13/567092.jpg
Hoshifuru Oukoku no Nina;Hikami  (ヒカミ);0;https://cdn.myanimelist.net/images/characters/6/567091.jpg
Hoshifuru Oukoku no Nina;Kilimina  (クリミナ);0;https://cdn.myanimelist.net/images/characters/15/567153.jpg
Hoshifuru Oukoku no Nina;Mea  (メア);0;https://cdn.myanimelist.net/images/characters/7/567152.jpg
Hoshifuru Oukoku no Nina;Noa Halle (ノア・ハレ);0;https://cdn.myanimelist.net/images/characters/9/571630.jpg
Rurouni Kenshin: Meiji Kenkaku Romantan - Kyoto Douran;Kenshin Himura (緋村 剣心);13047;https://cdn.myanimelist.net/images/characters/8/73810.jpg
Rurouni Kenshin: Meiji Kenkaku Romantan - Kyoto Douran;Sanosuke Sagara (相楽 佐之助);1171;https://cdn.myanimelist.net/images/characters/3/256293.jpg
Rurouni Kenshin: Meiji Kenkaku Romantan - Kyoto Douran;Kaoru Kamiya (神谷 薫);349;https://cdn.myanimelist.net/images/characters/5/489042.jpg
Rurouni Kenshin: Meiji Kenkaku Romantan - Kyoto Douran;Yahiko Myoujin (明神 弥彦);109;https://cdn.myanimelist.net/images/characters/16/519620.jpg
Rurouni Kenshin: Meiji Kenkaku Romantan - Kyoto Douran;Hajime Saitou (斎藤 一);1233;https://cdn.myanimelist.net/images/characters/15/278739.jpg
Rurouni Kenshin: Meiji Kenkaku Romantan - Kyoto Douran;Makoto Shishio (志々雄真実);758;https://cdn.myanimelist.net/images/characters/11/313545.jpg
Rurouni Kenshin: Meiji Kenkaku Romantan - Kyoto Douran;Soujirou Seta (瀬田 宗次郎);502;https://cdn.myanimelist.net/images/characters/6/139253.jpg
Rurouni Kenshin: Meiji Kenkaku Romantan - Kyoto Douran;Seijuurou Hiko (比古 清十郎);439;https://cdn.myanimelist.net/images/characters/15/256287.jpg
Rurouni Kenshin: Meiji Kenkaku Romantan - Kyoto Douran;Aoshi Shinomori (四乃森 蒼紫);363;https://cdn.myanimelist.net/images/characters/13/256299.jpg
Rurouni Kenshin: Meiji Kenkaku Romantan - Kyoto Douran;Misao Makimachi (巻町 操);133;https://cdn.myanimelist.net/images/characters/6/256279.jpg
Natsume Yuujinchou Shichi;Takashi Natsume (夏目貴志);10197;https://cdn.myanimelist.net/images/characters/6/160755.jpg
Natsume Yuujinchou Shichi;Madara  (斑);5089;https://cdn.myanimelist.net/images/characters/13/83359.jpg
Natsume Yuujinchou Shichi;Reiko Natsume (夏目 レイコ);496;https://cdn.myanimelist.net/images/characters/15/313321.jpg
Natsume Yuujinchou Shichi;Kaname Tanuma (田沼 要);257;https://cdn.myanimelist.net/images/characters/12/47125.jpg
Natsume Yuujinchou Shichi;Shuuichi Natori (名取 周一);195;https://cdn.myanimelist.net/images/characters/5/111868.jpg
Natsume Yuujinchou Shichi;Seiji Matoba (的場 静司);150;https://cdn.myanimelist.net/images/characters/9/128687.jpg
Natsume Yuujinchou Shichi;Tooru Taki (多軌 透);139;https://cdn.myanimelist.net/images/characters/4/160753.jpg
Natsume Yuujinchou Shichi;Hinoe  (ヒノエ);102;https://cdn.myanimelist.net/images/characters/7/55192.jpg
Natsume Yuujinchou Shichi;Touko Fujiwara (藤原 塔子);87;https://cdn.myanimelist.net/images/characters/9/122735.jpg
Natsume Yuujinchou Shichi;Hiiragi  (柊);56;https://cdn.myanimelist.net/images/characters/16/158901.jpg
Maou-sama, Retry! R;Hakuto Kunai (九内 伯斗);121;https://cdn.myanimelist.net/images/characters/3/387271.jpg
Maou-sama, Retry! R;Aku  (アク);64;https://cdn.myanimelist.net/images/characters/10/563444.jpg
Maou-sama, Retry! R;Luna  Elegant (ルナ・エレガント);26;https://cdn.myanimelist.net/images/characters/8/387404.jpg
Maou-sama, Retry! R;Yukikaze  (ユキカゼ);37;https://cdn.myanimelist.net/images/characters/13/388186.jpg
Maou-sama, Retry! R;Yuu Kirino (桐野 悠);18;https://cdn.myanimelist.net/images/characters/9/564199.jpg
Maou-sama, Retry! R;Angel White (エンジェル・ホワイト);15;https://cdn.myanimelist.net/images/characters/12/564203.jpg
Maou-sama, Retry! R;Zero Kirisame (霧雨零);10;https://cdn.myanimelist.net/images/characters/2/564200.jpg
Maou-sama, Retry! R;Killer Queen (キラー・クイーン);9;https://cdn.myanimelist.net/images/characters/4/491666.jpg
Maou-sama, Retry! R;Tron  (トロン);5;https://cdn.myanimelist.net/images/characters/4/580283.jpg
Maou-sama, Retry! R;Eagle  (イーグル);2;https://cdn.myanimelist.net/images/characters/16/563447.jpg
MF Ghost 2nd Season;Kanata Katagiri (片桐 夏向);75;https://cdn.myanimelist.net/images/characters/15/486317.jpg
MF Ghost 2nd Season;Ren Saionji ;19;https://cdn.myanimelist.net/images/characters/11/486318.jpg
MF Ghost 2nd Season;Ryousuke Takahashi (高橋 涼介);1806;https://cdn.myanimelist.net/images/characters/12/296426.jpg
MF Ghost 2nd Season;Keisuke Takahashi (高橋 啓介);656;https://cdn.myanimelist.net/images/characters/15/207581.jpg
MF Ghost 2nd Season;Itsuki Takeuchi (武内 樹);240;https://cdn.myanimelist.net/images/characters/5/337406.jpg
MF Ghost 2nd Season;Kouichirou Iketani (池谷 浩一郎);117;https://cdn.myanimelist.net/images/characters/15/525511.jpg
MF Ghost 2nd Season;Wataru Akiyama (秋山 渉);19;https://cdn.myanimelist.net/images/characters/10/98169.jpg
MF Ghost 2nd Season;Kenji  (健二);8;https://cdn.myanimelist.net/images/characters/12/525513.jpg
MF Ghost 2nd Season;Kai Kogashiwa (小柏 カイ);6;https://cdn.myanimelist.net/images/characters/10/200011.jpg
MF Ghost 2nd Season;Hiroshi Fumihiro (史浩 弘);5;https://cdn.myanimelist.net/images/characters/15/525509.jpg
Houkago Shounen Hanako-kun Part 2;Hanako-kun  (花子くん);9344;https://cdn.myanimelist.net/images/characters/10/353619.jpg
Houkago Shounen Hanako-kun Part 2;Nene Yashiro (八尋 寧々);2250;https://cdn.myanimelist.net/images/characters/4/445275.jpg
Houkago Shounen Hanako-kun Part 2;Kou Minamoto (源 光);1548;https://cdn.myanimelist.net/images/characters/13/384657.jpg
Houkago Shounen Hanako-kun Part 2;Sousuke Mitsuba (三葉 惣助);2240;https://cdn.myanimelist.net/images/characters/4/492838.jpg
Houkago Shounen Hanako-kun Part 2;Tsukasa Yugi (柚木 つかさ);796;https://cdn.myanimelist.net/images/characters/12/492849.jpg
Houkago Shounen Hanako-kun Part 2;Tsuchigomori  (土籠);716;https://cdn.myanimelist.net/images/characters/6/397353.jpg
Houkago Shounen Hanako-kun Part 2;Akane Aoi (蒼井 茜);341;https://cdn.myanimelist.net/images/characters/8/385948.jpg
