,jp_title,char_name,fav,img,colors
5393,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Shin Shou - Meikyuu-hen,Hestia  (ヘスティア),3782,https://cdn.myanimelist.net/images/characters/16/285883.jpg,"[[215, 225, 249], [198, 216, 252], [176, 190, 221], [144, 170, 221], [127, 141, 166], [94, 108, 134], [29, 103, 127], [35, 59, 79], [16, 4, 7], [34, 20, 22], [50, 38, 42], [68, 53, 54], [76, 59, 60], [95, 86, 96], [98, 19, 11], [123, 46, 39], [132, 121, 126], [154, 65, 56], [159, 149, 153], [180, 169, 178], [184, 60, 45], [66, 166, 192], [211, 197, 206], [122, 225, 247], [72, 222, 248], [42, 202, 249], [249, 224, 227], [19, 197, 251], [27, 241, 252], [252, 251, 253]]"
5394,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Shin Shou - Meikyuu-hen,Ryuu Lion (リュー・リオン),2457,https://cdn.myanimelist.net/images/characters/11/508899.jpg,"[[209, 220, 236], [178, 195, 228], [149, 167, 208], [121, 140, 187], [94, 159, 159], [90, 128, 140], [88, 104, 114], [62, 90, 97], [9, 16, 9], [22, 40, 42], [31, 47, 20], [37, 59, 61], [49, 79, 33], [49, 76, 79], [64, 93, 43], [77, 112, 55], [49, 112, 109], [63, 128, 125], [92, 129, 65], [130, 135, 134], [77, 145, 141], [113, 162, 85], [159, 164, 163], [128, 180, 96], [113, 185, 182], [191, 197, 187], [130, 203, 201], [148, 228, 224], [234, 237, 236], [244, 248, 250]]"
5564,Jashin-chan Dropkick X,Miku Hatsune (初音 ミク),4747,https://cdn.myanimelist.net/images/characters/4/158297.jpg,"[[194, 223, 249], [175, 203, 241], [146, 178, 231], [120, 138, 184], [58, 45, 104], [14, 10, 9], [35, 31, 31], [61, 53, 45], [70, 73, 77], [89, 75, 52], [87, 94, 99], [108, 94, 63], [104, 110, 119], [128, 113, 74], [134, 127, 115], [121, 129, 136], [143, 148, 148], [152, 138, 90], [91, 57, 152], [161, 169, 167], [180, 167, 116], [74, 179, 180], [182, 187, 184], [201, 189, 142], [201, 206, 204], [138, 80, 210], [215, 203, 166], [225, 224, 208], [235, 239, 237], [250, 250, 248]]"
5692,Shin Tennis no Oujisama: U-17 World Cup,Ryouma Echizen (越前  リョーマ),2238,https://cdn.myanimelist.net/images/characters/14/423565.jpg,"[[196, 221, 249], [167, 189, 218], [115, 135, 177], [104, 123, 164], [113, 124, 150], [94, 109, 143], [80, 92, 112], [56, 47, 127], [56, 65, 88], [39, 47, 62], [28, 23, 83], [21, 18, 15], [31, 27, 35], [60, 47, 36], [69, 30, 21], [82, 77, 76], [87, 37, 25], [108, 71, 52], [116, 110, 104], [125, 55, 36], [141, 136, 133], [159, 71, 47], [165, 156, 151], [177, 167, 162], [187, 177, 173], [62, 53, 188], [195, 191, 190], [224, 223, 223], [238, 246, 245], [251, 253, 253]]"
6123,Chainsaw Man,Power  (パワー),21895,https://cdn.myanimelist.net/images/characters/7/494969.jpg,"[[198, 218, 248], [160, 195, 232], [147, 188, 230], [142, 186, 227], [146, 175, 211], [130, 160, 197], [117, 144, 179], [95, 125, 167], [114, 123, 157], [90, 103, 155], [96, 110, 138], [71, 95, 135], [90, 98, 107], [62, 76, 97], [38, 55, 80], [8, 20, 58], [2, 1, 6], [31, 25, 20], [49, 50, 45], [83, 56, 52], [115, 124, 127], [128, 100, 71], [129, 138, 140], [144, 153, 160], [17, 23, 174], [162, 172, 180], [181, 191, 199], [201, 211, 217], [215, 234, 237], [239, 239, 239]]"
6124,Chainsaw Man,Denji  (デンジ),19479,https://cdn.myanimelist.net/images/characters/3/492407.jpg,"[[211, 225, 248], [191, 218, 249], [165, 205, 254], [153, 193, 250], [168, 185, 211], [127, 164, 228], [129, 148, 180], [91, 125, 203], [94, 119, 151], [69, 98, 172], [89, 104, 126], [43, 76, 142], [40, 67, 121], [15, 43, 108], [41, 45, 74], [40, 41, 59], [6, 19, 74], [3, 8, 41], [2, 2, 5], [18, 18, 20], [34, 34, 34], [40, 41, 42], [49, 42, 22], [15, 63, 152], [21, 81, 181], [46, 106, 205], [61, 125, 225], [91, 133, 226], [51, 127, 240], [242, 245, 252]]"
6125,Chainsaw Man,Makima  (マキマ),16600,https://cdn.myanimelist.net/images/characters/4/489561.jpg,"[[212, 229, 248], [173, 187, 203], [146, 159, 173], [146, 134, 204], [114, 126, 213], [102, 111, 193], [115, 125, 160], [84, 92, 168], [84, 96, 113], [76, 67, 144], [56, 58, 133], [64, 75, 92], [45, 42, 112], [44, 54, 69], [27, 30, 91], [25, 30, 59], [9, 12, 74], [6, 5, 47], [5, 6, 8], [30, 31, 21], [67, 43, 117], [107, 120, 122], [122, 134, 132], [64, 52, 156], [99, 118, 217], [199, 217, 223], [208, 227, 232], [215, 234, 237], [188, 148, 239], [228, 240, 248]]"
6126,Chainsaw Man,Aki Hayakawa (早川 アキ),9290,https://cdn.myanimelist.net/images/characters/13/395003.jpg,"[[219, 224, 247], [185, 193, 233], [151, 158, 219], [107, 121, 182], [69, 78, 158], [30, 36, 122], [19, 17, 66], [7, 2, 6], [35, 19, 8], [62, 40, 11], [87, 66, 50], [93, 64, 7], [105, 92, 96], [122, 92, 18], [141, 127, 124], [141, 113, 60], [158, 128, 24], [53, 29, 159], [171, 161, 162], [172, 146, 3], [173, 142, 83], [196, 170, 120], [51, 3, 196], [199, 187, 185], [60, 48, 202], [215, 195, 160], [220, 210, 202], [107, 81, 223], [232, 226, 220], [242, 240, 241]]"
6127,Chainsaw Man,Reze  (レゼ),5130,https://cdn.myanimelist.net/images/characters/14/412779.jpg,"[[154, 141, 194], [14, 5, 9], [28, 15, 21], [36, 26, 36], [48, 37, 46], [49, 25, 30], [60, 49, 60], [66, 45, 43], [75, 58, 67], [79, 65, 77], [90, 71, 81], [96, 79, 93], [105, 88, 103], [115, 89, 107], [119, 88, 74], [118, 102, 123], [112, 136, 111], [132, 111, 138], [156, 80, 102], [144, 137, 157], [161, 91, 110], [161, 86, 118], [165, 157, 176], [141, 176, 150], [179, 170, 197], [198, 188, 212], [192, 175, 213], [205, 198, 219], [215, 210, 220], [227, 224, 232]]"
6128,Chainsaw Man,Kobeni Higashiyama (東山 コベニ),4344,https://cdn.myanimelist.net/images/characters/3/467961.jpg,"[[233, 238, 251], [221, 228, 253], [215, 223, 250], [191, 201, 245], [208, 209, 220], [169, 182, 240], [185, 184, 200], [154, 171, 237], [142, 159, 232], [159, 162, 181], [125, 134, 177], [111, 111, 127], [68, 72, 142], [59, 61, 89], [50, 52, 82], [42, 44, 71], [32, 34, 58], [24, 26, 47], [18, 20, 39], [13, 14, 31], [2, 1, 4], [9, 7, 13], [41, 29, 33], [87, 82, 100], [140, 137, 146], [178, 145, 155], [87, 87, 187], [188, 156, 166], [70, 69, 201], [253, 253, 253]]"
6129,Chainsaw Man,Pochita  (ポチタ),3268,https://cdn.myanimelist.net/images/characters/7/391655.jpg,"[[219, 233, 249], [191, 217, 249], [165, 197, 235], [142, 179, 216], [169, 181, 195], [120, 160, 220], [128, 163, 197], [108, 144, 191], [94, 127, 168], [86, 102, 188], [76, 101, 143], [68, 83, 166], [51, 64, 135], [65, 72, 87], [42, 53, 112], [28, 40, 104], [17, 28, 82], [5, 13, 63], [9, 12, 15], [30, 35, 41], [51, 56, 63], [88, 94, 98], [113, 118, 122], [140, 144, 148], [185, 198, 203], [96, 116, 210], [80, 101, 212], [79, 92, 214], [85, 109, 214], [254, 254, 254]]"
6130,Chainsaw Man,Himeno  (姫野),2885,https://cdn.myanimelist.net/images/characters/12/386392.jpg,"[[200, 214, 231], [179, 205, 229], [190, 197, 223], [181, 189, 219], [167, 184, 212], [151, 179, 213], [132, 163, 197], [152, 163, 180], [124, 135, 160], [102, 113, 137], [76, 91, 103], [47, 61, 75], [15, 16, 13], [35, 27, 16], [23, 38, 40], [51, 39, 21], [54, 64, 41], [65, 51, 24], [77, 66, 29], [88, 78, 36], [75, 120, 61], [96, 151, 79], [54, 173, 147], [117, 176, 110], [103, 199, 176], [143, 202, 149], [60, 206, 194], [78, 227, 223], [122, 240, 233], [88, 240, 245]]"
6131,Chainsaw Man,Angel Devil  (天使の悪魔),2268,https://cdn.myanimelist.net/images/characters/3/492720.jpg,"[[213, 240, 248], [182, 216, 246], [144, 169, 196], [97, 122, 199], [87, 108, 174], [76, 89, 148], [57, 72, 118], [49, 56, 88], [32, 39, 61], [2, 3, 3], [14, 15, 14], [21, 22, 22], [32, 33, 33], [44, 45, 43], [53, 54, 50], [57, 58, 55], [75, 77, 85], [100, 106, 109], [87, 77, 112], [118, 126, 134], [137, 144, 149], [154, 161, 165], [168, 176, 179], [183, 192, 196], [201, 209, 211], [108, 137, 224], [206, 225, 230], [224, 232, 232], [235, 246, 247], [254, 254, 254]]"
6143,Blue Lock,Meguru Bachira (蜂楽 廻),4034,https://cdn.myanimelist.net/images/characters/14/491180.jpg,"[[180, 194, 206], [134, 154, 183], [122, 144, 171], [38, 133, 150], [109, 124, 138], [25, 116, 140], [83, 98, 108], [28, 94, 108], [11, 60, 75], [8, 15, 17], [13, 22, 25], [39, 27, 26], [21, 34, 40], [37, 48, 52], [47, 60, 66], [74, 44, 39], [68, 75, 80], [105, 64, 53], [141, 66, 48], [152, 90, 73], [171, 149, 151], [181, 112, 93], [69, 189, 197], [209, 117, 92], [217, 137, 109], [219, 235, 239], [55, 241, 244], [129, 242, 245], [98, 244, 246], [19, 247, 248]]"
6145,Blue Lock,Yoichi Isagi (潔 世一),3684,https://cdn.myanimelist.net/images/characters/6/558080.jpg,"[[192, 234, 254], [179, 220, 251], [159, 196, 241], [131, 162, 192], [99, 124, 162], [75, 96, 138], [50, 75, 117], [28, 45, 73], [13, 25, 43], [9, 4, 5], [26, 13, 7], [35, 23, 15], [59, 44, 32], [61, 21, 5], [79, 62, 46], [93, 41, 12], [97, 76, 62], [115, 90, 79], [125, 66, 26], [4, 128, 45], [141, 120, 108], [156, 89, 40], [7, 158, 69], [47, 164, 103], [170, 110, 60], [185, 130, 84], [187, 172, 164], [4, 205, 97], [18, 224, 132], [231, 246, 250]]"
6151,Blue Lock,Seishirou Nagi (凪 誠士郎),3351,https://cdn.myanimelist.net/images/characters/7/509663.jpg,"[[223, 236, 251], [168, 185, 211], [149, 169, 199], [134, 153, 184], [113, 130, 155], [87, 105, 132], [65, 81, 106], [5, 3, 4], [33, 24, 23], [40, 41, 41], [52, 38, 34], [57, 44, 40], [55, 58, 61], [65, 49, 46], [71, 68, 67], [79, 58, 53], [94, 99, 105], [124, 67, 63], [117, 121, 127], [140, 61, 5], [139, 143, 149], [157, 87, 82], [158, 162, 168], [174, 178, 183], [189, 192, 196], [201, 206, 212], [217, 221, 224], [235, 237, 237], [241, 243, 243], [250, 252, 252]]"
6163,Mob Psycho 100 III,Arataka Reigen (霊幻 新隆),39247,https://cdn.myanimelist.net/images/characters/16/308364.jpg,"[[173, 197, 216], [123, 187, 227], [155, 177, 199], [133, 156, 180], [62, 145, 187], [114, 136, 168], [85, 110, 133], [43, 100, 147], [66, 97, 109], [45, 78, 88], [22, 55, 61], [5, 23, 9], [5, 33, 33], [27, 40, 30], [43, 55, 46], [59, 70, 64], [85, 81, 81], [117, 113, 113], [119, 136, 134], [128, 95, 136], [151, 151, 144], [158, 167, 146], [170, 178, 154], [175, 137, 184], [180, 186, 163], [190, 196, 173], [203, 203, 192], [224, 226, 208], [246, 245, 224], [250, 249, 236]]"
6164,Mob Psycho 100 III,Shigeo Kageyama (影山 茂夫),26483,https://cdn.myanimelist.net/images/characters/6/343344.jpg,"[[205, 223, 241], [170, 192, 220], [130, 155, 195], [110, 115, 170], [85, 111, 118], [14, 15, 14], [13, 36, 19], [39, 37, 37], [27, 40, 29], [39, 62, 54], [65, 70, 67], [78, 108, 78], [109, 124, 100], [128, 142, 129], [63, 158, 151], [151, 164, 149], [107, 169, 102], [170, 185, 170], [121, 186, 119], [194, 200, 195], [100, 203, 201], [138, 208, 145], [148, 221, 162], [202, 221, 207], [226, 209, 165], [226, 222, 208], [227, 220, 191], [171, 227, 183], [228, 234, 229], [234, 245, 239]]"
6165,Mob Psycho 100 III, Ekubo (エクボ),1699,https://cdn.myanimelist.net/images/characters/8/299395.jpg,"[[119, 186, 224], [107, 161, 222], [101, 135, 219], [16, 53, 16], [51, 91, 48], [92, 119, 104], [84, 142, 66], [57, 49, 152], [53, 158, 54], [107, 160, 85], [109, 161, 135], [62, 173, 60], [171, 175, 149], [126, 182, 98], [85, 187, 77], [125, 195, 171], [106, 201, 92], [125, 203, 114], [128, 207, 129], [120, 210, 105], [139, 213, 128], [214, 203, 172], [131, 215, 115], [96, 110, 216], [170, 217, 199], [210, 225, 212], [49, 215, 229], [112, 230, 214], [58, 234, 231], [77, 234, 231]]"
6173,Kage no Jitsuryokusha ni Naritakute!,Cid Kagenou (シド・カゲノー),8879,https://cdn.myanimelist.net/images/characters/7/461218.jpg,"[[221, 236, 244], [202, 220, 238], [180, 218, 230], [161, 207, 222], [141, 187, 212], [111, 173, 208], [98, 161, 197], [131, 158, 181], [115, 142, 168], [97, 124, 158], [81, 107, 131], [58, 84, 112], [48, 64, 83], [25, 41, 68], [10, 8, 10], [20, 17, 20], [35, 30, 33], [49, 42, 45], [59, 51, 54], [64, 40, 41], [78, 75, 78], [95, 95, 100], [117, 115, 119], [142, 136, 136], [156, 150, 148], [168, 167, 170], [186, 190, 195], [211, 211, 213], [234, 230, 231], [248, 248, 248]]"
6175,Kage no Jitsuryokusha ni Naritakute!,Delta  (デルタ),1867,https://cdn.myanimelist.net/images/characters/10/483020.jpg,"[[210, 227, 246], [170, 208, 226], [128, 189, 215], [151, 171, 190], [117, 150, 177], [103, 130, 154], [87, 106, 123], [61, 77, 92], [38, 48, 59], [3, 3, 11], [20, 14, 17], [29, 22, 24], [37, 28, 30], [43, 33, 35], [49, 37, 40], [56, 44, 46], [67, 51, 54], [75, 57, 60], [85, 65, 69], [94, 71, 74], [103, 78, 82], [115, 95, 100], [133, 117, 123], [148, 132, 143], [172, 150, 157], [184, 162, 168], [197, 184, 194], [210, 205, 211], [231, 237, 246], [254, 254, 254]]"
6213,Bocchi the Rock!,Hitori Gotou (後藤 ひとり),15343,https://cdn.myanimelist.net/images/characters/8/491455.jpg,"[[233, 227, 252], [222, 229, 239], [212, 219, 239], [197, 205, 238], [192, 177, 240], [188, 173, 238], [175, 176, 226], [184, 167, 236], [170, 161, 219], [158, 153, 206], [147, 138, 209], [146, 143, 194], [146, 123, 198], [132, 120, 179], [129, 131, 145], [118, 108, 159], [105, 99, 139], [91, 84, 125], [76, 70, 105], [56, 63, 74], [36, 21, 14], [31, 37, 43], [48, 51, 59], [96, 52, 28], [123, 94, 62], [169, 126, 75], [159, 161, 170], [187, 190, 197], [214, 201, 117], [212, 218, 216]]"
6214,Bocchi the Rock!,Ryou Yamada (山田 リョウ),4345,https://cdn.myanimelist.net/images/characters/16/491303.jpg,"[[216, 225, 237], [207, 217, 229], [177, 189, 208], [157, 165, 176], [93, 118, 135], [46, 55, 113], [38, 53, 69], [20, 23, 23], [30, 34, 35], [40, 45, 45], [45, 31, 23], [45, 50, 51], [62, 43, 33], [57, 62, 64], [67, 73, 77], [88, 71, 67], [78, 85, 89], [90, 59, 43], [91, 97, 102], [114, 115, 117], [122, 70, 47], [131, 87, 65], [129, 131, 136], [152, 99, 70], [159, 105, 76], [164, 111, 81], [168, 116, 87], [187, 145, 120], [101, 204, 212], [215, 178, 155]]"
6215,Bocchi the Rock!,Nijika Ijichi (伊地知 虹夏),2525,https://cdn.myanimelist.net/images/characters/16/491305.jpg,"[[216, 230, 249], [208, 222, 246], [149, 226, 249], [193, 209, 247], [139, 219, 242], [132, 216, 239], [191, 198, 208], [131, 199, 222], [116, 182, 206], [144, 160, 197], [151, 138, 226], [97, 154, 195], [111, 140, 156], [90, 117, 134], [80, 76, 157], [82, 97, 108], [67, 80, 91], [59, 48, 134], [43, 43, 89], [28, 33, 49], [14, 17, 26], [47, 54, 60], [56, 65, 72], [108, 115, 123], [147, 155, 163], [171, 178, 186], [103, 84, 207], [82, 101, 211], [214, 209, 166], [237, 243, 244]]"
6216,Bocchi the Rock!,Ikuyo Kita (喜多 郁代),2442,https://cdn.myanimelist.net/images/characters/10/509914.jpg,"[[218, 235, 251], [200, 221, 249], [190, 209, 242], [173, 187, 223], [153, 167, 218], [142, 150, 199], [127, 136, 174], [106, 114, 150], [81, 90, 126], [61, 68, 95], [54, 47, 125], [35, 39, 75], [31, 9, 97], [15, 4, 68], [22, 19, 34], [6, 4, 17], [36, 16, 117], [122, 107, 102], [42, 22, 140], [54, 44, 160], [173, 125, 97], [74, 71, 178], [187, 150, 120], [54, 50, 198], [198, 175, 153], [66, 66, 210], [212, 196, 186], [86, 79, 217], [220, 210, 205], [105, 121, 230]]"
6217,Bocchi the Rock!,Kikuri Hiroi (廣井 きくり),2098,https://cdn.myanimelist.net/images/characters/4/493846.jpg,"[[151, 146, 172], [118, 114, 146], [105, 104, 131], [99, 98, 122], [90, 88, 114], [78, 72, 99], [30, 23, 28], [47, 39, 42], [40, 23, 52], [51, 34, 66], [67, 59, 62], [60, 39, 74], [77, 72, 79], [65, 49, 85], [91, 86, 95], [75, 57, 98], [111, 109, 112], [87, 66, 112], [92, 69, 120], [122, 122, 123], [95, 74, 124], [99, 78, 128], [102, 83, 133], [118, 94, 140], [130, 118, 153], [144, 135, 156], [156, 150, 163], [162, 156, 171], [168, 161, 175], [176, 166, 176]]"
6223,"Fuufu Ijou, Koibito Miman.",Akari Watanabe (渡辺 星),2492,https://cdn.myanimelist.net/images/characters/16/499736.jpg,"[[204, 218, 243], [191, 209, 238], [162, 177, 229], [134, 146, 226], [119, 118, 168], [44, 39, 65], [93, 57, 60], [86, 72, 111], [137, 117, 120], [141, 72, 141], [145, 87, 72], [168, 92, 164], [43, 23, 178], [179, 161, 161], [183, 118, 194], [200, 103, 177], [213, 123, 183], [213, 147, 102], [212, 140, 217], [218, 179, 219], [200, 229, 123], [233, 211, 178], [79, 83, 238], [240, 225, 198], [241, 236, 241], [241, 149, 117], [221, 151, 244], [237, 177, 245], [229, 159, 247], [239, 207, 250]]"
6313,Urusei Yatsura (2022),Lum  (ラム),2134,https://cdn.myanimelist.net/images/characters/11/498938.jpg,"[[201, 233, 254], [189, 223, 252], [150, 182, 236], [138, 153, 166], [47, 121, 134], [15, 8, 14], [35, 39, 43], [60, 42, 11], [60, 70, 77], [111, 87, 27], [102, 112, 120], [146, 138, 39], [32, 171, 187], [185, 198, 47], [185, 198, 15], [176, 194, 201], [201, 98, 95], [205, 164, 84], [205, 104, 26], [206, 158, 29], [208, 138, 60], [212, 126, 30], [59, 191, 213], [200, 213, 129], [201, 214, 25], [56, 63, 222], [219, 231, 210], [92, 231, 251], [219, 252, 251], [254, 254, 254]]"
6413,Golden Kamuy 4th Season,Saichi Sugimoto (杉元 佐一),2836,https://cdn.myanimelist.net/images/characters/13/354183.jpg,"[[185, 215, 246], [148, 194, 236], [114, 154, 200], [97, 131, 173], [61, 125, 148], [82, 110, 158], [97, 108, 117], [52, 108, 132], [53, 89, 116], [41, 68, 94], [25, 39, 126], [23, 49, 64], [13, 25, 98], [15, 27, 39], [4, 12, 54], [4, 8, 25], [4, 2, 3], [31, 17, 13], [46, 25, 19], [57, 45, 42], [74, 43, 31], [85, 51, 37], [97, 74, 66], [100, 60, 44], [151, 149, 149], [45, 51, 158], [36, 35, 187], [187, 197, 204], [96, 188, 220], [254, 254, 254]]"
6422,Golden Kamuy 4th Season,Hyakunosuke Ogata (尾形 百之助),1598,https://cdn.myanimelist.net/images/characters/5/354187.jpg,"[[195, 222, 240], [170, 200, 228], [158, 189, 218], [136, 169, 193], [110, 134, 161], [96, 118, 145], [80, 104, 126], [37, 78, 95], [17, 31, 63], [2, 2, 3], [17, 24, 27], [29, 16, 13], [36, 21, 18], [42, 48, 43], [50, 30, 24], [63, 39, 30], [54, 64, 65], [72, 45, 36], [73, 84, 81], [86, 56, 45], [83, 96, 90], [94, 108, 102], [108, 123, 118], [123, 141, 135], [133, 152, 145], [142, 161, 154], [152, 172, 165], [36, 158, 175], [181, 195, 196], [254, 254, 254]]"
6513,Berserk: Ougon Jidai-hen - Memorial Edition,Guts  (ガッツ),83837,https://cdn.myanimelist.net/images/characters/13/284125.jpg,"[[211, 234, 249], [180, 219, 245], [148, 204, 239], [162, 190, 213], [124, 177, 212], [95, 156, 194], [115, 144, 171], [83, 123, 157], [66, 100, 131], [77, 66, 156], [51, 81, 107], [55, 48, 121], [38, 59, 84], [36, 31, 85], [22, 19, 56], [15, 16, 27], [6, 6, 11], [28, 31, 38], [41, 46, 55], [62, 67, 72], [83, 89, 93], [108, 112, 115], [139, 136, 136], [164, 159, 159], [99, 83, 184], [193, 178, 176], [129, 103, 202], [220, 205, 201], [243, 230, 220], [250, 251, 249]]"
6514,Berserk: Ougon Jidai-hen - Memorial Edition,Griffith  (グリフィス),15589,https://cdn.myanimelist.net/images/characters/9/326322.jpg,"[[217, 220, 234], [196, 204, 225], [154, 191, 226], [149, 147, 172], [116, 127, 155], [91, 88, 114], [68, 61, 84], [90, 48, 33], [121, 88, 89], [119, 106, 127], [134, 77, 53], [144, 126, 143], [151, 114, 108], [164, 102, 79], [177, 145, 140], [176, 168, 180], [182, 127, 112], [195, 102, 19], [196, 187, 198], [199, 145, 130], [207, 160, 148], [210, 134, 73], [217, 173, 161], [227, 188, 175], [230, 174, 134], [235, 204, 191], [235, 234, 241], [243, 220, 207], [248, 234, 224], [252, 245, 238]]"
6515,Berserk: Ougon Jidai-hen - Memorial Edition,Casca  (キャスカ),4560,https://cdn.myanimelist.net/images/characters/14/72697.jpg,"[[168, 235, 242], [136, 220, 239], [110, 192, 234], [131, 197, 206], [95, 164, 223], [113, 173, 177], [85, 140, 203], [98, 150, 154], [80, 124, 175], [89, 130, 134], [80, 115, 151], [74, 106, 126], [59, 88, 103], [27, 52, 65], [1, 2, 2], [22, 25, 26], [36, 37, 36], [48, 52, 50], [55, 70, 71], [70, 85, 84], [80, 101, 101], [94, 117, 114], [109, 136, 131], [122, 153, 150], [141, 169, 165], [150, 186, 185], [166, 207, 207], [190, 222, 222], [203, 239, 240], [243, 254, 253]]"
6516,Berserk: Ougon Jidai-hen - Memorial Edition,The Skull Knight  (髑髏の騎士),2101,https://cdn.myanimelist.net/images/characters/8/535379.jpg,"[[151, 171, 224], [117, 116, 161], [39, 24, 41], [58, 40, 58], [72, 52, 72], [86, 65, 85], [89, 51, 64], [100, 78, 96], [103, 62, 74], [113, 90, 107], [116, 71, 83], [125, 101, 116], [126, 81, 92], [135, 112, 126], [137, 92, 102], [145, 121, 134], [149, 105, 114], [153, 132, 144], [162, 124, 129], [164, 141, 149], [172, 150, 157], [177, 158, 167], [185, 169, 179], [188, 166, 168], [195, 177, 183], [201, 185, 191], [207, 192, 199], [214, 200, 207], [221, 208, 215], [228, 219, 226]]"
